region_id,site,year,contam,c_status
1,Cooper 02,2010,cu,0.001
1,Cooper 02,2010,sb,0.001
1,Cooper 02,2010,zn,0.001
1,Cooper 02,2010,ni,0.001
1,Cooper 02,2010,mn,0.001
1,Dock 01,2010,pb,0.001
1,Dock 01,2010,as,0.001
1,Dock 01,2010,co,0.001
1,Dock 01,2010,cr,0.001
1,Dock 01,2010,cu,0.001
1,Dock 01,2010,sb,0.001
1,Dock 01,2010,zn,0.001
1,Dock 01,2010,ni,0.001
1,Dock 01,2010,mn,0.001
1,Down East 01,2010,pb,0.001
1,Down East 01,2010,as,0.001
1,Down East 01,2010,co,0.001
1,Down East 01,2010,cr,0.654054054054054
1,Down East 01,2010,cu,0.001
1,Down East 01,2010,sb,0.001
1,Down East 01,2010,zn,0.001
1,Down East 01,2010,ni,0.001
1,Down East 01,2010,mn,0.001
1,Down East 02,2010,pb,0.001
1,Down East 02,2010,as,0.001
1,Down East 02,2010,co,0.001
1,Down East 02,2010,cr,0.497131931166348
1,Down East 02,2010,cu,0.001
1,Down East 02,2010,sb,0.001
1,Down East 02,2010,zn,0.001
1,Down East 02,2010,ni,0.001
1,Down East 02,2010,mn,0.001
1,East 01,2010,pb,0.001
1,East 01,2010,as,0.001
1,East 01,2010,co,0.001
1,East 01,2010,cr,0.7297297297297297
1,East 01,2010,cu,0.001
1,East 01,2010,sb,0.001
1,East 01,2010,zn,0.001
1,East 01,2010,ni,0.001
1,East 01,2010,mn,0.001
1,Lost Lagoon 01,2010,pb,0.001
1,Lost Lagoon 01,2010,as,0.001
1,Lost Lagoon 01,2010,co,0.001
1,Lost Lagoon 01,2010,cr,0.6891891891891893
1,Lost Lagoon 01,2010,cu,0.001
1,Lost Lagoon 01,2010,sb,0.001
1,Lost Lagoon 01,2010,zn,0.001
1,Lost Lagoon 01,2010,ni,0.001
1,Lost Lagoon 01,2010,mn,0.001
1,Fighter Strip 01,2010,pb,0.001
1,Fighter Strip 01,2010,as,0.001
1,Fighter Strip 01,2010,co,0.001
1,Fighter Strip 01,2010,cr,0.6810810810810811
1,Fighter Strip 01,2010,cu,0.001
1,Fighter Strip 01,2010,sb,0.001
1,Fighter Strip 01,2010,zn,0.001
1,Fighter Strip 01,2010,ni,0.001
1,Fighter Strip 01,2010,mn,0.001
1,Galley 01,2010,pb,0.001
1,Galley 01,2010,as,0.001
1,Galley 01,2010,co,0.001
1,Galley 01,2010,cr,0.6513513513513514
1,Galley 01,2010,cu,0.001
1,Galley 01,2010,sb,0.001
1,Galley 01,2010,zn,0.001
1,Galley 01,2010,ni,0.001
1,Galley 01,2010,mn,0.001
1,Kayak Dock 01,2010,pb,0.001
1,Kayak Dock 01,2010,as,0.001
1,Kayak Dock 01,2010,co,0.001
1,Kayak Dock 01,2010,cr,0.6675675675675676
1,Kayak Dock 01,2010,cu,0.001
1,Kayak Dock 01,2010,sb,0.001
1,Kayak Dock 01,2010,zn,0.001
1,Kayak Dock 01,2010,ni,0.001
1,Kayak Dock 01,2010,mn,0.001
1,Menge 1 4 01,2010,pb,0.001
1,Menge 1 4 01,2010,as,0.001
1,Menge 1 4 01,2010,co,0.001
1,Menge 1 4 01,2010,cr,0.6891891891891893
1,Menge 1 4 01,2010,cu,0.001
1,Menge 1 4 01,2010,sb,0.001
1,Menge 1 4 01,2010,zn,0.001
1,Menge 1 4 01,2010,ni,0.001
1,Menge 1 4 01,2010,mn,0.001
1,Nursery  01,2010,pb,0.001
1,Nursery  01,2010,as,0.001
1,Nursery  01,2010,co,0.001
1,Nursery  01,2010,cr,0.001
1,Nursery  01,2010,cu,0.001
1,Nursery  01,2010,sb,0.001
1,Nursery  01,2010,zn,0.001
1,Nursery  01,2010,ni,0.001
1,Nursery  01,2010,mn,0.001
1,Nursery  02,2010,pb,0.001
1,Nursery  02,2010,as,0.001
1,Nursery  02,2010,co,0.001
1,Nursery  02,2010,cr,0.672972972972973
1,Nursery  02,2010,cu,0.001
1,Nursery  02,2010,sb,0.001
1,Nursery  02,2010,zn,0.001
1,Nursery  02,2010,ni,0.001
1,Nursery  02,2010,mn,0.001
1,Nusery  03,2010,pb,0.001
1,Nusery  03,2010,as,0.001
1,Nusery  03,2010,co,0.001
1,Nusery  03,2010,cr,0.7
1,Nusery  03,2010,cu,0.001
1,Nusery  03,2010,sb,0.001
1,Nusery  03,2010,zn,0.001
1,Nusery  03,2010,ni,0.001
1,Nusery  03,2010,mn,0.001
1,Off Runway 01,2010,pb,0.001
1,Off Runway 01,2010,as,0.001
1,Off Runway 01,2010,co,0.001
1,Off Runway 01,2010,cr,0.001
1,Off Runway 01,2010,cu,0.001
1,Off Runway 01,2010,sb,0.001
1,Off Runway 01,2010,zn,0.001
1,Off Runway 01,2010,ni,0.001
1,Off Runway 01,2010,mn,0.001
1,Paradise 01,2010,pb,0.001
1,Paradise 01,2010,as,0.001
1,Paradise 01,2010,co,0.001
1,Paradise 01,2010,cr,0.001
1,Paradise 01,2010,cu,0.001
1,Paradise 01,2010,sb,0.001
1,Paradise 01,2010,zn,0.001
1,Paradise 01,2010,ni,0.001
1,Paradise 01,2010,mn,0.001
1,Paradise Fish 01,2010,pb,0.001
1,Paradise Fish 01,2010,as,0.001
1,Paradise Fish 01,2010,co,0.001
1,Paradise Fish 01,2010,cr,0.6621621621621622
1,Paradise Fish 01,2010,cu,0.001
1,Paradise Fish 01,2010,sb,0.001
1,Paradise Fish 01,2010,zn,0.001
1,Paradise Fish 01,2010,ni,0.001
1,Paradise Fish 01,2010,mn,0.001
1,Penguin Spit  01,2010,pb,0.001
1,Penguin Spit  01,2010,as,0.001
1,Penguin Spit  01,2010,co,0.001
1,Penguin Spit  01,2010,cr,0.001
1,Penguin Spit  01,2010,cu,0.001
1,Penguin Spit  01,2010,sb,0.001
1,Penguin Spit  01,2010,zn,0.001
1,Penguin Spit  01,2010,ni,0.001
1,Penguin Spit  01,2010,mn,0.001
1,Penguin Spit 02,2010,pb,0.001
1,Penguin Spit 02,2010,as,0.001
1,Penguin Spit 02,2010,co,0.001
1,Penguin Spit 02,2010,cr,0.654054054054054
1,Penguin Spit 02,2010,cu,0.001
1,Penguin Spit 02,2010,sb,0.001
1,Penguin Spit 02,2010,zn,0.001
1,Penguin Spit 02,2010,ni,0.001
1,Penguin Spit 02,2010,mn,0.001
1,Black Lagoon 01,2010,pb,0.001
1,Black Lagoon 01,2010,as,0.001
1,Black Lagoon 01,2010,co,0.001
1,Black Lagoon 01,2010,cr,0.001
1,Black Lagoon 01,2010,cu,0.001
1,Black Lagoon 01,2010,sb,0.001
1,Black Lagoon 01,2010,zn,0.001
1,Black Lagoon 01,2010,ni,0.001
1,Black Lagoon 01,2010,mn,0.001
1,Sixes 01,2010,pb,0.001
1,Sixes 01,2010,as,0.001
1,Sixes 01,2010,co,0.001
1,Sixes 01,2010,cr,0.6702702702702703
1,Sixes 01,2010,cu,0.001
1,Sixes 01,2010,sb,0.001
1,Sixes 01,2010,zn,0.001
1,Sixes 01,2010,ni,0.001
1,Sixes 01,2010,mn,0.001
1,Sixes 02,2010,pb,0.001
1,Sixes 02,2010,as,0.001
1,Sixes 02,2010,co,0.001
1,Sixes 02,2010,cr,0.6594594594594595
1,Sixes 02,2010,cu,0.001
1,Sixes 02,2010,sb,0.001
1,Sixes 02,2010,zn,0.001
1,Sixes 02,2010,ni,0.001
1,Sixes 02,2010,mn,0.001
1,Sixes 03,2010,pb,0.001
1,Sixes 03,2010,as,0.001
1,Sixes 03,2010,co,0.001
1,Sixes 03,2010,cr,0.6486486486486487
1,Sixes 03,2010,cu,0.001
1,Sixes 03,2010,sb,0.001
1,Sixes 03,2010,zn,0.001
1,Sixes 03,2010,ni,0.001
1,Sixes 03,2010,mn,0.001
1,Sixes 04,2010,pb,0.001
1,Sixes 04,2010,as,0.001
1,Sixes 04,2010,co,0.001
1,Sixes 04,2010,cr,0.6621621621621622
1,Sixes 04,2010,cu,0.001
1,Sixes 04,2010,sb,0.001
1,Sixes 04,2010,zn,0.001
1,Sixes 04,2010,ni,0.001
1,Sixes 04,2010,mn,0.001
1,Smitty 01,2010,pb,0.001
1,Smitty 01,2010,as,0.001
1,Smitty 01,2010,co,0.001
1,Smitty 01,2010,cr,0.001
1,Smitty 01,2010,cu,0.001
1,Smitty 01,2010,sb,0.001
1,Smitty 01,2010,zn,0.001
1,Smitty 01,2010,ni,0.001
1,Smitty 01,2010,mn,0.001
1,Smitty 02,2010,pb,0.001
1,Smitty 02,2010,as,0.001
1,Smitty 02,2010,co,0.001
1,Smitty 02,2010,cr,0.001
1,Smitty 02,2010,cu,0.001
1,Smitty 02,2010,sb,0.001
1,Smitty 02,2010,zn,0.001
1,Smitty 02,2010,ni,0.001
1,Smitty 02,2010,mn,0.001
1,Sunset Lanai 01,2010,pb,0.001
1,Sunset Lanai 01,2010,as,0.001
1,Sunset Lanai 01,2010,co,0.001
1,Sunset Lanai 01,2010,cr,0.6567567567567567
1,Sunset Lanai 01,2010,cu,0.001
1,Sunset Lanai 01,2010,sb,0.001
1,Sunset Lanai 01,2010,zn,0.001
1,Sunset Lanai 01,2010,ni,0.001
1,Sunset Lanai 01,2010,mn,0.001
1,Swimming Hole 01,2010,pb,0.001
1,Swimming Hole 01,2010,as,0.001
1,Swimming Hole 01,2010,co,0.001
1,Swimming Hole 01,2010,cr,0.654054054054054
1,Swimming Hole 01,2010,cu,0.001
1,Swimming Hole 01,2010,sb,0.001
1,Swimming Hole 01,2010,zn,0.001
1,Swimming Hole 01,2010,ni,0.001
1,Swimming Hole 01,2010,mn,0.001
1,Turtle Hole 01,2010,pb,0.001
1,Turtle Hole 01,2010,as,0.001
1,Turtle Hole 01,2010,co,0.001
1,Turtle Hole 01,2010,cr,0.6756756756756757
1,Turtle Hole 01,2010,cu,0.001
1,Turtle Hole 01,2010,sb,0.001
1,Turtle Hole 01,2010,zn,0.001
1,Turtle Hole 01,2010,ni,0.001
1,Turtle Hole 01,2010,mn,0.001
1,NE Turtle Hole 01,2010,pb,0.001
1,NE Turtle Hole 01,2010,as,0.001
1,NE Turtle Hole 01,2010,co,0.001
1,NE Turtle Hole 01,2010,cr,0.001
1,NE Turtle Hole 01,2010,cu,0.001
1,NE Turtle Hole 01,2010,sb,0.001
1,NE Turtle Hole 01,2010,zn,0.001
1,NE Turtle Hole 01,2010,ni,0.001
1,NE Turtle Hole 01,2010,mn,0.001
1,Dudley NOAA Buoy 01,2010,pb,0.001
1,Dudley NOAA Buoy 01,2010,as,0.001
1,Dudley NOAA Buoy 01,2010,co,0.001
1,Dudley NOAA Buoy 01,2010,cr,0.001
1,Dudley NOAA Buoy 01,2010,cu,0.001
1,Dudley NOAA Buoy 01,2010,sb,0.001
1,Dudley NOAA Buoy 01,2010,zn,0.001
1,Dudley NOAA Buoy 01,2010,ni,0.001
1,Dudley NOAA Buoy 01,2010,mn,0.001
1,Western Flats 01,2010,pb,0.001
1,Western Flats 01,2010,as,0.001
1,Western Flats 01,2010,co,0.001
1,Western Flats 01,2010,cr,0.6837837837837838
1,Western Flats 01,2010,cu,0.001
1,Western Flats 01,2010,sb,0.001
1,Western Flats 01,2010,zn,0.001
1,Western Flats 01,2010,ni,0.001
1,Western Flats 01,2010,mn,0.001
