region_id,year,resilience_score
1,2014,0.8333333333333333
1,2015,0.8333333333333333
1,2016,0.8333333333333333
1,2017,0.8333333333333333
1,2018,0.8333333333333333
1,2019,0.8333333333333333
1,2020,0.8333333333333333
